DATASET_SIMPLEBAR
SEPARATOR COMMA
DATASET_LABEL,FPKM
COLOR,#ff0000
DATA
191,19.967910000000003
206,26.328540000000004
197,19.967910000000003
196,11.4182
209,26.328540000000004
208,26.328540000000004
192,57.16284
18,4.6717759999999995
141,11.4182
212,19.41481
190,11.4182
5,12.2912
198,11.4182
189,11.4182
157,11.4182
205,26.328540000000004
207,26.328540000000004
204,26.328540000000004
195,11.4182
